id, FailedMolecules, FailedReason, smiles, eiso
197, 95468, Negativeisomerization, N#Cc1ccc(\N=N/c2ccc(C(=O)O)cc2-c2ccccc2)c(C#N)c1C(=O)O, -1.150331535
198, 806897, Negativeisomerization, COc1c(C)cccc1\N=N/c1c(C#N)cc(F)cc1-c1ccccc1, -1.024968963
199, 472938, Negativeisomerization, COc1cc(C(=O)O)cc(\N=N/c2ccccc2C(=O)O)c1C(=O)O, -1.184073577
200, 30679, Negativeisomerization, COc1cc(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)cc(C)c1C(=O)O, -1.233380497
201, 1173217, Negativeisomerization, COc1cc(\N=N/c2c(C(=O)O)cc(C(=O)O)cc2-c2ccccc2)ccc1C#N, -0.243840679
202, 423673, Negativeisomerization, N#Cc1ccc(C(=O)O)c(\N=N/c2ccc(C(=O)O)c(C(=O)O)c2)c1C#N, -1.238958819
203, 712115, Negativeisomerization, O=C(O)c1cc(-c2ccccc2)cc(-c2ccccc2)c1\N=N/c1ccccc1-c1ccccc1, -1.621141873
204, 80498, Negativeisomerization, COc1cc(C)c(F)cc1\N=N/c1cccc(OC)c1-c1ccccc1, -0.75127746
205, 1043664, Negativeisomerization, Cc1cc(\N=N/c2c(C(=O)O)ccc(F)c2C(=O)O)cc(C(=O)O)c1, -4.568971875
206, 930725, Negativeisomerization, COc1c(\N=N/c2ccc(C#N)c(OC)c2OC)cccc1-c1ccccc1, -5.400549953
207, 1095734, Negativeisomerization, O=C(O)c1cc(F)ccc1\N=N/c1c(-c2ccccc2)ccc(-c2ccccc2)c1C(=O)O, -4.532753602
208, 974964, Negativeisomerization, COc1cc(C#N)cc(\N=N/c2cccc(OC)c2-c2ccccc2)c1F, -2.847447426
209, 1040039, Negativeisomerization, N#Cc1ccc(\N=N/c2ccc(C(=O)O)cc2-c2ccccc2)c(C#N)c1C#N, -0.680337537
210, 806931, Negativeisomerization, COc1cccc(C(=O)O)c1\N=N/c1ccc(C)c(OC)c1OC, -3.026552364
211, 271261, Negativeisomerization, COc1cccc(-c2ccccc2)c1\N=N/c1ccc(C)c(C)c1C, -0.253119741
212, 1103781, Negativeisomerization, COc1cc(\N=N/c2c(OC)ccc(OC)c2C(=O)O)cc(-c2ccccc2)c1, -2.304853614
213, 1067659, Negativeisomerization, COc1cccc(\N=N/c2cc(-c3ccccc3)cc(F)c2C)c1C(=O)O, -0.437068295
214, 616403, Negativeisomerization, COc1cc(\N=N/c2c(-c3ccccc3)ccc(F)c2-c2ccccc2)ccc1C(=O)O, -0.311134285
215, 279851, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2cc(C#N)cc(C(=O)O)c2OC)c1, -4.666905432
216, 309267, Negativeisomerization, COc1cccc(\N=N/c2c(C)ccc(F)c2C(=O)O)c1C, -0.929375579
217, 531862, Negativeisomerization, COc1cc(\N=N/c2cc(-c3ccccc3)ccc2C)cc(C(=O)O)c1, -0.293827883
218, 642678, Negativeisomerization, Cc1ccc(C(=O)O)c(\N=N/c2ccc(C#N)c(C(=O)O)c2)c1-c1ccccc1, -26.63240364
219, 853535, Negativeisomerization, COc1cc(\N=N/c2cc(C(=O)O)cc(C#N)c2OC)ccc1C(=O)O, -2.980483592
220, 279146, Negativeisomerization, COc1c(C(=O)O)ccc(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)c1C(=O)O, -2.54123839
221, 1171056, Negativeisomerization, COc1cc(C)c(C(=O)O)c(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)c1, -0.008245031
222, 757516, Negativeisomerization, COc1cccc(\N=N/c2c(-c3ccccc3)ccc(F)c2F)c1F, -0.365856259
223, 604312, Negativeisomerization, COc1cc(F)cc(\N=N/c2ccc(-c3ccccc3)c(-c3ccccc3)c2C(=O)O)c1, -0.433612457
224, 572402, Negativeisomerization, Cc1cccc(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)c1C(=O)O, -2.320445703
225, 823105, Negativeisomerization, COc1ccc(-c2ccccc2)c(C(=O)O)c1\N=N/c1ccc(C(=O)O)c(C(=O)O)c1, -1.213570653
226, 709825, Negativeisomerization, N#Cc1cc(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)cc(F)c1C#N, -0.398645905
227, 1130933, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2c(-c3ccccc3)ccc(C(=O)O)c2C(=O)O)c1, -6.45847183
228, 289317, Negativeisomerization, COc1c(-c2ccccc2)ccc(\N=N/c2ccccc2C)c1C(=O)O, -0.410700522
229, 118068, Negativeisomerization, Cc1cc(\N=N/c2cc(F)cc(F)c2C)ccc1C(=O)O, -0.546648299
230, 944664, Negativeisomerization, COc1ccc(C#N)c(\N=N/c2cc(C#N)cc(-c3ccccc3)c2C)c1, -2.009801221
231, 454120, Negativeisomerization, COc1cc(\N=N/c2c(C)ccc(F)c2C(=O)O)ccc1C(=O)O, -0.499273383
232, 282161, Negativeisomerization, COc1c(C)cccc1\N=N/c1c(C#N)ccc(F)c1-c1ccccc1, -2.824807604
233, 472935, Negativeisomerization, COc1c(C#N)cc(C(=O)O)cc1\N=N/c1cccc(-c2ccccc2)c1C(=O)O, -0.819523462
234, 757798, Negativeisomerization, COc1c(-c2ccccc2)ccc(C(=O)O)c1\N=N/c1cc(C(=O)O)cc(C(=O)O)c1, -3.020865197
235, 715784, Negativeisomerization, Cc1cc(C(=O)O)ccc1\N=N/c1cc(C(=O)O)cc(C#N)c1C(=O)O, -1.173869331
236, 937483, Negativeisomerization, COc1ccc(-c2ccccc2)c(\N=N/c2ccc(C(=O)O)c(-c3ccccc3)c2)c1C, -0.973730038
237, 799946, Negativeisomerization, N#Cc1cc(\N=N/c2ccccc2-c2ccccc2)c(-c2ccccc2)cc1C#N, -0.925919741
238, 85537, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2ccc(C(=O)O)cc2C)c1C(=O)O, -1.360130847
239, 945940, Negativeisomerization, COc1cc(F)c(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)c(-c2ccccc2)c1, -20.76074402
240, 1129848, Negativeisomerization, COc1cccc(\N=N/c2ccc(-c3ccccc3)c(OC)c2C(=O)O)c1C(=O)O, -0.073933169
241, 681306, Negativeisomerization, N#Cc1ccc(\N=N/c2ccc(-c3ccccc3)c(C(=O)O)c2)c(C(=O)O)c1-c1ccccc1, -2.203573064
242, 1152613, Negativeisomerization, N#Cc1ccccc1\N=N/c1ccc(-c2ccccc2)cc1-c1ccccc1, -0.503708829
243, 88230, Negativeisomerization, N#Cc1cccc(C(=O)O)c1\N=N/c1ccc(C(=O)O)cc1F, -0.115702552
244, 888950, Nonebdir, /cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_5/248555/neb/neb_out, 
245, 248555, Negativeisomerization, N#Cc1cccc(C(=O)O)c1\N=N/c1c(C(=O)O)ccc(C#N)c1-c1ccccc1, -0.693426184
246, 844480, Negativeisomerization, COc1cccc(\N=N/c2cc(-c3ccccc3)cc(-c3ccccc3)c2OC)c1-c1ccccc1, -3.357469282
247, 347401, Negativeisomerization, COc1cc(\N=N/c2ccc(C(=O)O)c(C(=O)O)c2-c2ccccc2)ccc1F, -0.326590317
248, 567612, Negativeisomerization, COc1ccc(C#N)c(\N=N/c2cccc(-c3ccccc3)c2OC)c1OC, -3.308488898
249, 1058360, Negativeisomerization, N#Cc1c(F)ccc(\N=N/c2cccc(F)c2C(=O)O)c1C#N, -0.062259511
250, 1037532, Negativeisomerization, COc1ccc(OC)c(-c2ccccc2)c1\N=N/c1cccc(-c2ccccc2)c1C(=O)O, -0.541287668
251, 824700, Nonebdir, /cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_5/45044/neb/neb_out, 
252, 45044, Negativeisomerization, COc1ccc(C#N)c(\N=N/c2cccc(-c3ccccc3)c2OC)c1OC, -3.310529747
253, 1060461, Negativeisomerization, O=C(O)c1cccc(\N=N/c2cc(C(=O)O)cc(C(=O)O)c2C(=O)O)c1, -1.305490508
254, 35694, Negativeisomerization, COc1cccc(\N=N/c2c(C#N)ccc(OC)c2-c2ccccc2)c1OC, -2.728642783
255, 200901, Negativeisomerization, COc1cc(\N=N/c2c(C(=O)O)ccc(F)c2-c2ccccc2)ccc1C#N, -0.812557363
256, 424850, Negativeisomerization, COc1cccc(\N=N/c2ccc(F)c(C)c2OC)c1F, -2.358759248
257, 565326, Negativeisomerization, Cc1cc(\N=N/c2ccccc2-c2ccccc2)c(C(=O)O)cc1C(=O)O, -1.990943774
258, 60187, Negativeisomerization, COc1cc(\N=N/c2ccc(C(=O)O)c(C(=O)O)c2C(=O)O)cc(OC)c1, -0.539001917
259, 211081, Negativeisomerization, Cc1cc(C#N)c(\N=N/c2cccc(C(=O)O)c2)c(C(=O)O)c1, -0.349338985
260, 37493, Negativeisomerization, COc1cc(\N=N/c2cccc(-c3ccccc3)c2OC)cc(OC)c1C(=O)O, -0.296549015
261, 1095785, Negativeisomerization, COc1c(\N=N/c2c(F)cc(C(=O)O)cc2-c2ccccc2)cccc1C(=O)O, -2.912564125
262, 635103, Negativeisomerization, Cc1ccc(F)c(\N=N/c2cccc(C(=O)O)c2C(=O)O)c1C#N, -22.14365075
263, 689945, Negativeisomerization, Cc1cc(-c2ccccc2)c(C(=O)O)cc1\N=N/c1cccc(C(=O)O)c1, -0.606322734
264, 36480, Negativeisomerization, COc1c(C(=O)O)ccc(-c2ccccc2)c1\N=N/c1ccc(C(=O)O)cc1C#N, -24.6278542
265, 866524, Negativeisomerization, COc1cccc(\N=N/c2ccc(-c3ccccc3)c(C(=O)O)c2OC)c1-c1ccccc1, -4.390928178
266, 347177, Negativeisomerization, COc1cc(\N=N/c2cc(F)cc(C)c2C(=O)O)cc(C(=O)O)c1, -1.623890216
267, 286398, Negativeisomerization, COc1cccc(\N=N/c2ccc(C)c(-c3ccccc3)c2F)c1-c1ccccc1, -0.97231505
268, 1043102, Negativeisomerization, COc1c(C#N)ccc(\N=N/c2ccccc2)c1C(=O)O, -0.801754467
269, 176983, Negativeisomerization, N#Cc1ccc(-c2ccccc2)c(C(=O)O)c1\N=N/c1cc(C(=O)O)ccc1F, -0.805155883
270, 1004443, Negativeisomerization, COc1cccc(\N=N/c2cccc(C#N)c2C(=O)O)c1OC, -0.920014884
271, 200250, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2c(C(=O)O)ccc(OC)c2-c2ccccc2)c1, -31.02412095
272, 307349, Negativeisomerization, COc1ccc(F)c(C(=O)O)c1\N=N/c1cccc(OC)c1OC, -0.9801247
273, 204230, Negativeisomerization, Cc1c(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)cc(C#N)cc1-c1ccccc1, -0.263487256
274, 774398, Negativeisomerization, O=C(O)c1c(F)ccc(-c2ccccc2)c1\N=N/c1ccccc1F, -0.549451066
275, 167842, Negativeisomerization, Cc1c(\N=N/c2c(C(=O)O)ccc(-c3ccccc3)c2-c2ccccc2)cccc1C(=O)O, -3.078961375
276, 956882, Negativeisomerization, Cc1cc(C(=O)O)c(-c2ccccc2)cc1\N=N/c1cccc(-c2ccccc2)c1C(=O)O, -0.000108845
277, 1168599, Negativeisomerization, N#Cc1cccc(\N=N/c2ccccc2-c2ccccc2)c1C(=O)O, -2.26123386
278, 58858, Negativeisomerization, COc1cccc(\N=N/c2cccc(C(=O)O)c2OC)c1C(=O)O, -6.720843422
279, 321132, Negativeisomerization, COc1c(C#N)ccc(\N=N/c2c(C)cccc2C(=O)O)c1OC, -0.28718832
280, 915031, Negativeisomerization, Cc1cccc(C(=O)O)c1\N=N/c1cc(C(=O)O)ccc1-c1ccccc1, -4.357757573
281, 1118818, Negativeisomerization, Cc1c(\N=N/c2ccc(C(=O)O)cc2C(=O)O)ccc(C#N)c1-c1ccccc1, -0.070395697
282, 725685, Negativeisomerization, N#Cc1ccc(\N=N/c2ccccc2-c2ccccc2)c(C(=O)O)c1C(=O)O, -1.948466896
283, 79896, Negativeisomerization, COc1cccc(C(=O)O)c1\N=N/c1cccc(C#N)c1C(=O)O, -0.210479596
284, 267981, Negativeisomerization, Cc1cccc(C(=O)O)c1\N=N/c1cc(F)cc(C(=O)O)c1F, -0.336522451
285, 917097, Negativeisomerization, Cc1cccc(C(=O)O)c1\N=N/c1ccc(-c2ccccc2)c(F)c1C, -1.816328704
286, 962013, Nonebdir, /cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_5/842962/neb/neb_out, 
287, 842962, Negativeisomerization, COc1c(\N=N/c2c(F)ccc(F)c2-c2ccccc2)cccc1C(=O)O, -2.888073933
288, 637685, Negativeisomerization, COc1c(-c2ccccc2)ccc(\N=N/c2ccccc2-c2ccccc2)c1C#N, -0.34800563
289, 80309, Negativeisomerization, O=C(O)c1cccc(-c2ccccc2)c1\N=N/c1cc(F)ccc1F, -0.267514532
290, 818528, Negativeisomerization, COc1cccc(\N=N/c2ccc(OC)c(OC)c2OC)c1OC, -0.622649529
291, 181063, Negativeisomerization, COc1cccc(\N=N/c2cccc(OC)c2C(=O)O)c1OC, -1.869118673
292, 199972, Negativeisomerization, COc1c(C#N)ccc(\N=N/c2ccccc2C)c1C(=O)O, -1.714422293
293, 142954, Negativeisomerization, N#Cc1ccc(F)c(C(=O)O)c1\N=N/c1cccc(F)c1C(=O)O, -0.389611745
294, 1037680, Negativeisomerization, COc1cccc(C(=O)O)c1\N=N/c1cccc(OC)c1-c1ccccc1, -6.235284546
295, 383833, Negativeisomerization, Cc1ccc(F)c(C#N)c1\N=N/c1cc(-c2ccccc2)ccc1C(=O)O, -0.623302601
296, 769322, Negativeisomerization, N#Cc1ccc(\N=N/c2ccc(F)cc2)c(C(=O)O)c1C(=O)O, -0.299378993
297, 159069, Negativeisomerization, COc1cccc(\N=N/c2ccc(-c3ccccc3)c(-c3ccccc3)c2C(=O)O)c1-c1ccccc1, -2.702574334
298, 385996, Negativeisomerization, N#Cc1ccc(C(=O)O)c(C#N)c1\N=N/c1cc(-c2ccccc2)ccc1C(=O)O, -0.405639215
299, 1144622, Negativeisomerization, Cc1c(C#N)cc(C(=O)O)cc1\N=N/c1cc(C(=O)O)ccc1F, -25.88330309
300, 1022020, Negativeisomerization, COc1cccc(C(=O)O)c1\N=N/c1ccc(C(=O)O)c(C)c1-c1ccccc1, -1.656707074
301, 678246, Negativeisomerization, COc1c(C(=O)O)ccc(C)c1\N=N/c1ccccc1C, -0.732501646
302, 118622, Negativeisomerization, COc1ccc(OC)c(C(=O)O)c1\N=N/c1ccccc1C, -0.389339632
303, 117942, Negativeisomerization, c1ccc(-c2ccc(\N=N/c3cc(-c4ccccc4)c(-c4ccccc4)cc3-c3ccccc3)cc2)cc1, -0.426183765
304, 70761, Negativeisomerization, COc1ccc(C)c(\N=N/c2cccc(C(=O)O)c2C(=O)O)c1F, -24.29712777
305, 688785, Negativeisomerization, COc1c(\N=N/c2c(F)cc(C#N)cc2-c2ccccc2)cccc1-c1ccccc1, -3.702808202
306, 395818, Negativeisomerization, O=C(O)c1cc(F)cc(\N=N/c2cccc(C(=O)O)c2C(=O)O)c1F, -17.3748117
307, 756498, Negativeisomerization, O=C(O)c1cccc(-c2ccccc2)c1\N=N/c1cc(F)cc(F)c1-c1ccccc1, -2.576858014
308, used.txt, Negativeisomerization, N#Cc1c(\N=N/c2c(C(=O)O)cccc2C(=O)O)ccc(-c2ccccc2)c1-c1ccccc1, -0.513858653
309, 775463, Negativeisomerization, COc1c(C(=O)O)ccc(-c2ccccc2)c1\N=N/c1ccccc1C(=O)O, -0.403190196
310, 702497, Negativeisomerization, COc1cccc(\N=N/c2ccc(C#N)c(C)c2C(=O)O)c1C(=O)O, -1.473466014
311, 49654, Negativeisomerization, COc1cc(\N=N/c2ccc(C(=O)O)c(-c3ccccc3)c2C(=O)O)ccc1C#N, -1.934697966
312, 617631, Negativeisomerization, COc1c(\N=N/c2cc(C#N)ccc2C(=O)O)cccc1C(=O)O, -2.658655256
313, 424371, Negativeisomerization, Cc1cc(C(=O)O)ccc1\N=N/c1cc(C#N)c(-c2ccccc2)cc1C(=O)O, -0.195513367
314, 253595, Negativeisomerization, COc1cccc(\N=N/c2c(C(=O)O)cc(F)cc2C(=O)O)c1C(=O)O, -2.005882791
315, 948214, Negativeisomerization, COc1cccc(\N=N/c2ccc(-c3ccccc3)c(OC)c2-c2ccccc2)c1-c1ccccc1, -0.355896914
316, 274558, Negativeisomerization, COc1ccc(\N=N/c2cccc(C(=O)O)c2C(=O)O)c(C(=O)O)c1-c1ccccc1, -3.656902698
317, 1041072, Negativeisomerization, N#Cc1c(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)cccc1-c1ccccc1, -0.296739494
318, 686758, Negativeisomerization, COc1cc(\N=N/c2cc(C(=O)O)ccc2-c2ccccc2)cc(C)c1C, -0.812312461
319, 1128077, Negativeisomerization, O=C(O)c1ccc(C(=O)O)c(\N=N/c2cc(-c3ccccc3)cc(F)c2-c2ccccc2)c1, -0.700664396
320, 1122350, Negativeisomerization, COc1cc(F)cc(\N=N/c2c(C(=O)O)cccc2C(=O)O)c1F, -0.117525711
321, 722941, Negativeisomerization, Cc1cc(-c2ccccc2)cc(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)c1C, -0.0156193
322, 703770, Negativeisomerization, COc1cc(\N=N/c2c(F)ccc(C#N)c2C(=O)O)cc(-c2ccccc2)c1, -1.76264076
323, 1173608, Negativeisomerization, COc1c(C#N)ccc(\N=N/c2ccc(C)cc2)c1-c1ccccc1, -0.552634791
324, 357754, Negativeisomerization, COc1cccc(\N=N/c2c(F)ccc(C(=O)O)c2OC)c1C(=O)O, -2.375603058
325, 129048, Negativeisomerization, COc1cc(C)c(C)c(\N=N/c2cccc(C(=O)O)c2C(=O)O)c1, -3.67195056
326, 276940, Negativeisomerization, COc1cccc(\N=N/c2c(F)cc(C#N)cc2-c2ccccc2)c1OC, -0.654840526
327, 707774, Negativeisomerization, COc1c(C#N)cc(\N=N/c2cccc(C#N)c2C(=O)O)cc1-c1ccccc1, -1.158005128
328, 253003, Negativeisomerization, O=C(O)c1cccc(\N=N/c2c(-c3ccccc3)ccc(-c3ccccc3)c2-c2ccccc2)c1, -0.075538637
329, 896238, Negativeisomerization, COc1cc(\N=N/c2cc(-c3ccccc3)cc(-c3ccccc3)c2C)cc(C(=O)O)c1, -1.89431636
330, 36556, Negativeisomerization, COc1ccc(-c2ccccc2)c(\N=N/c2ccccc2F)c1C(=O)O, -0.886490532
331, 646128, Negativeisomerization, COc1c(C)ccc(\N=N/c2ccccc2-c2ccccc2)c1C#N, -0.963716271
332, 172104, Negativeisomerization, COc1cc(\N=N/c2c(C)cccc2C(=O)O)c(C(=O)O)cc1C, -0.884231992
333, 81749, Negativeisomerization, Cc1cc(F)c(C(=O)O)c(\N=N/c2ccc(C(=O)O)cc2C(=O)O)c1, -1.889010152
334, 913373, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2c(-c3ccccc3)ccc(C)c2C(=O)O)c1, -4.020282726
335, 694065, Negativeisomerization, N#Cc1c(C(=O)O)ccc(C(=O)O)c1\N=N/c1cc(C(=O)O)ccc1-c1ccccc1, -21.22211203
336, 308730, Negativeisomerization, COc1cc(\N=N/c2cccc(C(=O)O)c2OC)c(C(=O)O)cc1F, -2.884046657
337, 1120098, Negativeisomerization, COc1cccc(\N=N/c2ccc(C#N)cc2F)c1-c1ccccc1, -1.553657788
338, 672161, Negativeisomerization, COc1cc(C(=O)O)cc(F)c1\N=N/c1cccc(-c2ccccc2)c1C(=O)O, -19.64276675
339, 384095, Negativeisomerization, COc1cc(\N=N/c2ccc(F)cc2C(=O)O)c(OC)c(-c2ccccc2)c1, -0.071538572
340, 760728, Negativeisomerization, O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1\N=N/c1cccc(-c2ccccc2)c1-c1ccccc1, -2.326840364
341, 974203, Negativeisomerization, Cc1ccc(-c2ccccc2)c(\N=N/c2ccccc2F)c1C, -0.300984461
342, 1180380, Negativeisomerization, Cc1c(C#N)ccc(\N=N/c2ccc(F)cc2C(=O)O)c1C(=O)O, -0.188003041
343, 168487, Negativeisomerization, N#Cc1cc(C(=O)O)ccc1\N=N/c1cc(C(=O)O)ccc1-c1ccccc1, -1.531154022
344, 975222, Negativeisomerization, COc1c(C(=O)O)ccc(\N=N/c2c(C(=O)O)cccc2C(=O)O)c1C(=O)O, -0.214398026
345, 874835, Negativeisomerization, N#Cc1cccc(\N=N/c2c(C(=O)O)cc(C(=O)O)cc2-c2ccccc2)c1, -0.926627236
346, 700816, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2cc(-c3ccccc3)cc(OC)c2F)c1, -0.325120906
347, 95015, Negativeisomerization, COc1cccc(\N=N/c2c(C(=O)O)cc(C#N)cc2-c2ccccc2)c1C(=O)O, -0.641479765
348, 291371, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2c(C)ccc(-c3ccccc3)c2OC)c1, -0.700963721
349, 682168, Negativeisomerization, N#Cc1c(\N=N/c2ccc(C(=O)O)cc2-c2ccccc2)ccc(C(=O)O)c1C(=O)O, -0.749944105
350, 288052, Negativeisomerization, COc1ccc(OC)c(\N=N/c2c(F)cc(-c3ccccc3)cc2C(=O)O)c1, -0.165744178
351, 797206, Negativeisomerization, COc1cccc(C(=O)O)c1\N=N/c1cc(C(=O)O)cc(C(=O)O)c1C, -0.895851227
352, 217129, Negativeisomerization, Cc1c(C(=O)O)cc(\N=N/c2ccc(C#N)cc2)cc1C(=O)O, -2.572368146
353, 677522, Negativeisomerization, COc1c(-c2ccccc2)ccc(F)c1\N=N/c1ccc(C(=O)O)c(F)c1, -0.475109727
354, 99537, Negativeisomerization, COc1c(C)cccc1\N=N/c1c(-c2ccccc2)ccc(C#N)c1C, -0.023673852
355, 1015136, Negativeisomerization, N#Cc1c(\N=N/c2ccc(C(=O)O)cc2-c2ccccc2)ccc(C(=O)O)c1C#N, -0.91767471
356, 539926, Negativeisomerization, N#Cc1c(\N=N/c2ccccc2-c2ccccc2)cc(-c2ccccc2)cc1C(=O)O, -1.077894989
357, 806691, Negativeisomerization, Cc1ccc(C(=O)O)cc1\N=N/c1c(F)ccc(C)c1C(=O)O, -1.583726301
358, 61098, Negativeisomerization, COc1cccc(\N=N/c2ccc(F)c(-c3ccccc3)c2OC)c1OC, -0.542920348
359, 953599, Negativeisomerization, COc1ccc(C#N)c(\N=N/c2cc(-c3ccccc3)ccc2C(=O)O)c1C, -0.656582051
360, 200833, Negativeisomerization, COc1ccc(-c2ccccc2)c(\N=N/c2cccc(-c3ccccc3)c2)c1C, -0.270534989
361, 768727, Negativeisomerization, COc1c(\N=N/c2c(-c3ccccc3)ccc(C)c2F)cccc1-c1ccccc1, -1.682204085
362, 66085, Negativeisomerization, COc1c(C#N)ccc(-c2ccccc2)c1\N=N/c1cccc(C)c1C(=O)O, -2.736751757
363, 1060310, Negativeisomerization, Cc1ccc(C(=O)O)c(C)c1\N=N/c1cccc(C)c1C(=O)O, -0.123702681
364, 900256, Negativeisomerization, COc1c(\N=N/c2c(-c3ccccc3)ccc(F)c2C#N)cccc1C(=O)O, -2.187028578
365, 965870, Negativeisomerization, N#Cc1c(\N=N/c2ccccc2-c2ccccc2)ccc(-c2ccccc2)c1C#N, -0.732528857
366, 257860, Negativeisomerization, O=C(O)c1ccc(C(=O)O)c(\N=N/c2cc(-c3ccccc3)cc(-c3ccccc3)c2C(=O)O)c1, -2.881298313
367, 85542, Negativeisomerization, COc1cc(C#N)cc(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)c1C, -0.027701128
368, 697018, Negativeisomerization, Cc1ccc(\N=N/c2cccc(C#N)c2C(=O)O)c(C)c1C#N, -0.052490645
369, 757449, Negativeisomerization, N#Cc1ccc(F)c(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)c1-c1ccccc1, -20.79415953
370, 897364, Negativeisomerization, COc1ccc(\N=N/c2ccc(C#N)c(OC)c2C(=O)O)cc1, -0.571301759
371, 1130820, Negativeisomerization, COc1cccc(\N=N/c2c(C(=O)O)ccc(F)c2C(=O)O)c1C(=O)O, -2.607824502
372, 10751, Negativeisomerization, N#Cc1cccc(\N=N/c2c(C(=O)O)ccc(C(=O)O)c2-c2ccccc2)c1, -0.582676093
373, 682385, Negativeisomerization, COc1ccc(-c2ccccc2)c(\N=N/c2ccc(C)c(C#N)c2C(=O)O)c1, -2.063080995
374, 95012, Negativeisomerization, COc1cc(\N=N/c2ccc(C(=O)O)cc2C(=O)O)c(OC)c(-c2ccccc2)c1, -0.76278785
375, 363249, Negativeisomerization, Cc1ccc(C(=O)O)c(\N=N/c2ccc(F)c(C(=O)O)c2)c1-c1ccccc1, -0.399788781
376, 691998, Negativeisomerization, N#Cc1cc(C(=O)O)ccc1\N=N/c1cccc(F)c1-c1ccccc1, -0.64773837
377, 995776, Negativeisomerization, COc1c(C#N)ccc(\N=N/c2cccc(F)c2C(=O)O)c1C(=O)O, -1.980086455
378, 875122, Negativeisomerization, Cc1c(C#N)ccc(\N=N/c2cc(C(=O)O)ccc2-c2ccccc2)c1C(=O)O, -1.123882127
379, 1035276, Negativeisomerization, COc1ccc(C#N)c(\N=N/c2cc(C(=O)O)c(C#N)cc2C)c1, -0.229609157
380, 1121656, Negativeisomerization, N#Cc1ccc(\N=N/c2cc(C(=O)O)ccc2C(=O)O)c(C(=O)O)c1, -27.05526762
381, 434777, Negativeisomerization, N#Cc1cc(F)c(C#N)c(\N=N/c2ccccc2-c2ccccc2)c1, -0.726542366
382, 718810, Negativeisomerization, COc1cc(F)cc(C(=O)O)c1\N=N/c1c(C(=O)O)cccc1-c1ccccc1, -1.311885169
383, 86494, Negativeisomerization, N#Cc1c(F)ccc(\N=N/c2ccc(C(=O)O)cc2-c2ccccc2)c1C(=O)O, -1.803675438
384, 1173841, Negativeisomerization, COc1cc(\N=N/c2cc(C#N)ccc2C(=O)O)c(C#N)c(OC)c1, -0.921021703
385, 808344, Negativeisomerization, COc1c(\N=N/c2c(C)ccc(C(=O)O)c2C#N)cccc1-c1ccccc1, -0.182533565
386, 837805, Negativeisomerization, O=C(O)c1cc(-c2ccccc2)cc(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)c1F, -0.656092247
387, 397191, Negativeisomerization, N#Cc1cccc(C(=O)O)c1\N=N/c1cc(C(=O)O)cc(C#N)c1C(=O)O, -0.358454779
388, 759078, Negativeisomerization, COc1ccc(\N=N/c2cc(-c3ccccc3)c(C)cc2-c2ccccc2)c(C(=O)O)c1, -1.212427778
389, 843265, Negativeisomerization, O=C(O)c1cc(F)c(C(=O)O)c(\N=N/c2cccc(C(=O)O)c2-c2ccccc2)c1, -0.537069913
390, 294531, Negativeisomerization, COc1cc(C(=O)O)ccc1\N=N/c1c(F)ccc(C(=O)O)c1C(=O)O, -3.126009755
391, 1110994, Negativeisomerization, O=C(O)c1cccc(-c2ccccc2)c1\N=N/c1ccc(C(=O)O)c(-c2ccccc2)c1-c1ccccc1, -2.142238738
392, 653434, Negativeisomerization, COc1cc(\N=N/c2ccc(C)c(C(=O)O)c2C)ccc1C(=O)O, -2.136225035
393, 819541, Negativeisomerization, COc1ccc(\N=N/c2ccc(OC)c(OC)c2C(=O)O)c(C(=O)O)c1, -0.879333953
394, 658536, Negativeisomerization, COc1cccc(C(=O)O)c1\N=N/c1ccc(F)c(F)c1-c1ccccc1, -2.052767903
395, 292603, Negativeisomerization, COc1c(\N=N/c2cc(C(=O)O)ccc2C(=O)O)ccc(C(=O)O)c1C, -2.564830609
396, 270531, Negativeisomerization, Cc1cc(C(=O)O)ccc1\N=N/c1ccc(C)c(C(=O)O)c1C(=O)O, -0.09039602
